# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug  6 11:46:19 2023
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN elat:           Ecliptic Latitude [deg]
#
loc_rowid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,elat
3495,Kepler-276 c,Kepler-276,31.88400000,0.199400,0.000000,59.43368
3496,Kepler-276 d,Kepler-276,48.64800000,0.264200,0.000000,59.43368
3497,Kepler-277 b,Kepler-277,17.32400000,0.138500,0.000000,60.96227
3498,Kepler-277 c,Kepler-277,33.00600000,0.212900,0.000000,60.96227
3499,Kepler-278 b,Kepler-278,30.16054600,0.207000,0.040000,59.90378
3500,Kepler-278 c,Kepler-278,51.07877500,0.294000,0.510000,59.90378
3501,Kepler-279 b,Kepler-279,12.30968100,0.112000,0.000000,63.82584
3502,Kepler-279 c,Kepler-279,35.73600000,0.223600,0.000000,63.82584
3503,Kepler-279 d,Kepler-279,54.41400000,0.290100,0.000000,63.82584
3504,Kepler-28 b,Kepler-28,5.91230000,0.062000,0.000000,62.99521
3505,Kepler-28 c,Kepler-28,8.98580000,0.081000,0.000000,62.99521
3506,Kepler-280 b,Kepler-280,2.13954200,0.032000,0.000000,62.93884
3507,Kepler-280 c,Kepler-280,4.80709100,0.056000,0.000000,62.93884
3508,Kepler-281 b,Kepler-281,14.64600800,0.117000,0.000000,64.67803
3509,Kepler-281 c,Kepler-281,36.33737300,0.215000,0.000000,64.67803
3510,Kepler-281 d,Kepler-281,148.27200320,0.545600,0.000000,64.67803
3511,Kepler-282 b,Kepler-282,9.22052400,0.082000,0.000000,66.85517
3512,Kepler-282 c,Kepler-282,13.63872300,0.106000,0.000000,66.85517
3513,Kepler-282 d,Kepler-282,24.80600000,0.154000,0.000000,66.85517
3514,Kepler-282 e,Kepler-282,44.34700000,0.226900,0.000000,66.85517
3515,Kepler-283 b,Kepler-283,11.00815100,0.082000,0.000000,67.62797
3516,Kepler-283 c,Kepler-283,92.74371100,0.341000,0.000000,67.62797
3517,Kepler-284 b,Kepler-284,12.69914900,0.104000,0.000000,67.65886
3518,Kepler-284 c,Kepler-284,37.51445600,0.213000,0.000000,67.65886
3519,Kepler-285 b,Kepler-285,2.63386700,0.036000,0.000000,68.44084
3520,Kepler-285 c,Kepler-285,6.18667600,0.064000,0.000000,68.44084
3521,Kepler-286 b,Kepler-286,1.79630200,0.027000,0.000000,68.83802
3522,Kepler-286 c,Kepler-286,3.46809500,0.042000,0.000000,68.83802
3523,Kepler-286 d,Kepler-286,5.91432300,0.061000,0.000000,68.83802
3524,Kepler-286 e,Kepler-286,29.22128900,0.176000,0.000000,68.83802
3525,Kepler-287 b,Kepler-287,20.34219900,0.145000,0.000000,68.90988
3526,Kepler-287 c,Kepler-287,44.85189600,0.246000,0.000000,68.90988
3527,Kepler-288 b,Kepler-288,6.09732600,0.065000,0.000000,61.01208
3528,Kepler-288 c,Kepler-288,19.30577200,0.140000,0.000000,61.01208
3529,Kepler-288 d,Kepler-288,56.63374200,0.287000,0.000000,61.01208
3530,Kepler-289 b,Kepler-289,34.54500000,0.210000,0.000000,62.00227
3531,Kepler-289 c,Kepler-289,125.85180000,0.510000,0.000000,62.00227
3532,Kepler-289 d,Kepler-289,66.06340000,0.330000,,62.00227
3533,Kepler-29 b,Kepler-29,10.33974000,0.091900,0.000000,65.90791
3534,Kepler-29 c,Kepler-29,13.28613000,0.108700,0.000000,65.90791
3535,Kepler-290 b,Kepler-290,14.58934700,0.110000,0.000000,64.48720
3536,Kepler-290 c,Kepler-290,36.77031000,0.205000,0.000000,64.48720
3537,Kepler-290 d,Kepler-290,0.76401755,0.015400,0.000000,64.48720
3538,Kepler-291 b,Kepler-291,3.54651100,0.047000,0.000000,63.95259
3539,Kepler-291 c,Kepler-291,5.70078600,0.065000,0.000000,63.95259
3540,Kepler-292 b,Kepler-292,2.58082700,0.035000,0.000000,62.05289
3541,Kepler-292 c,Kepler-292,3.71533500,0.045000,0.000000,62.05289
3542,Kepler-292 d,Kepler-292,7.05567900,0.068000,0.000000,62.05289
3543,Kepler-292 e,Kepler-292,11.97901000,0.097000,0.000000,62.05289
3544,Kepler-292 f,Kepler-292,20.83423700,0.141000,0.000000,62.05289
3545,Kepler-293 b,Kepler-293,19.25419600,0.144000,0.000000,64.23151
3546,Kepler-293 c,Kepler-293,54.15574300,0.286000,0.000000,64.23151
3547,Kepler-294 b,Kepler-294,3.70121200,0.048000,0.000000,67.52463
3548,Kepler-294 c,Kepler-294,6.62640000,0.071000,0.000000,67.52463
3549,Kepler-295 b,Kepler-295,12.64516400,0.099000,0.000000,67.28017
3550,Kepler-295 c,Kepler-295,21.52625800,0.142000,0.000000,67.28017
3551,Kepler-295 d,Kepler-295,33.88405400,0.192000,0.000000,67.28017
3552,Kepler-296 b,Kepler-296,10.86438400,0.079000,0.330000,70.90355
3553,Kepler-296 c,Kepler-296,5.84163660,0.052100,0.330000,70.90355
3554,Kepler-296 d,Kepler-296,19.85029100,0.118000,0.330000,70.90355
3555,Kepler-296 e,Kepler-296,34.14211000,0.169000,0.330000,70.90355
3556,Kepler-296 f,Kepler-296,63.33627000,0.255000,0.330000,70.90355
3557,Kepler-297 b,Kepler-297,38.87182600,0.217000,0.000000,70.95879
3558,Kepler-297 c,Kepler-297,74.92013700,0.336000,0.000000,70.95879
3559,Kepler-297 d,Kepler-297,150.01895110,0.523000,0.000000,70.95879
3560,Kepler-298 b,Kepler-298,10.47546400,0.080000,0.000000,71.03557
3561,Kepler-298 c,Kepler-298,22.92881000,0.136000,0.000000,71.03557
3562,Kepler-298 d,Kepler-298,77.47363300,0.305000,0.000000,71.03557
3563,Kepler-299 b,Kepler-299,2.92712800,0.040000,0.000000,70.76982
3564,Kepler-299 c,Kepler-299,6.88587500,0.070000,0.000000,70.76982
3565,Kepler-299 d,Kepler-299,15.05478600,0.118000,0.000000,70.76982
3566,Kepler-299 e,Kepler-299,38.28548900,0.220000,0.000000,70.76982
3567,Kepler-30 b,Kepler-30,29.33434000,0.180000,0.042000,61.06314
3568,Kepler-30 c,Kepler-30,60.32310500,0.300000,0.011100,61.06314
3569,Kepler-30 d,Kepler-30,143.34394000,0.500000,0.022000,61.06314
3570,Kepler-300 b,Kepler-300,10.44634700,0.094000,0.000000,67.82831
3571,Kepler-300 c,Kepler-300,40.71495500,0.232000,0.000000,67.82831
3572,Kepler-301 b,Kepler-301,2.50855300,0.036000,0.000000,71.24816
3573,Kepler-301 c,Kepler-301,5.41902600,0.060000,0.000000,71.24816
3574,Kepler-301 d,Kepler-301,13.75124300,0.112000,0.000000,71.24816
3575,Kepler-302 b,Kepler-302,30.18410400,0.193000,0.000000,63.56343
3576,Kepler-302 c,Kepler-302,127.28218400,0.503000,0.000000,63.56343
3577,Kepler-303 b,Kepler-303,1.93705500,0.024000,0.000000,66.01167
3578,Kepler-303 c,Kepler-303,7.06114900,0.057000,0.000000,66.01167
3579,Kepler-304 b,Kepler-304,3.29570900,0.039000,0.000000,60.65516
3580,Kepler-304 c,Kepler-304,5.31594600,0.054000,0.000000,60.65516
3581,Kepler-304 d,Kepler-304,9.65347100,0.080000,0.000000,60.65516
3582,Kepler-304 e,Kepler-304,1.49914695,0.023200,0.000000,60.65516
3583,Kepler-305 b,Kepler-305,5.48700000,0.057100,0.000000,59.15228
3584,Kepler-305 c,Kepler-305,8.29100000,0.075200,0.000000,59.15228
3585,Kepler-305 d,Kepler-305,16.73866100,0.121000,0.000000,59.15228
3586,Kepler-305 e,Kepler-305,3.20538000,0.039900,0.000000,59.15228
3587,Kepler-306 b,Kepler-306,4.64618600,0.050000,0.000000,62.07344
3588,Kepler-306 c,Kepler-306,7.24019300,0.067000,0.000000,62.07344
3589,Kepler-306 d,Kepler-306,17.32664400,0.120000,0.000000,62.07344
3590,Kepler-306 e,Kepler-306,44.84097500,0.227000,0.000000,62.07344
3591,Kepler-307 b,Kepler-307,10.42080000,0.091700,0.000000,59.62731
3592,Kepler-307 c,Kepler-307,13.07290000,0.106800,0.000000,59.62731
3593,Kepler-308 b,Kepler-308,9.69492800,0.090000,0.000000,60.19489
3594,Kepler-308 c,Kepler-308,15.38231000,0.123000,0.000000,60.19489
3595,Kepler-309 b,Kepler-309,5.92365300,0.059000,0.000000,65.69476
3596,Kepler-309 c,Kepler-309,105.35638300,0.401000,0.000000,65.69476
3597,Kepler-31 b,Kepler-31,20.86130000,0.160000,0.000000,65.69940
3598,Kepler-31 c,Kepler-31,42.63180000,0.260000,0.000000,65.69940
3599,Kepler-31 d,Kepler-31,87.64510000,0.400000,0.000000,65.69940
3600,Kepler-310 b,Kepler-310,13.93069800,0.111000,0.000000,68.07493
3601,Kepler-310 c,Kepler-310,56.47542000,0.281000,0.000000,68.07493
3602,Kepler-310 d,Kepler-310,92.87612500,0.392000,0.000000,68.07493
3603,Kepler-311 b,Kepler-311,9.17609200,0.087000,0.000000,69.52202
3604,Kepler-311 c,Kepler-311,19.73828600,0.145000,0.000000,69.52202
3605,Kepler-311 d,Kepler-311,232.04032600,0.732600,0.000000,69.52202
3606,Kepler-312 b,Kepler-312,1.77241900,0.031000,0.000000,61.34455
3607,Kepler-312 c,Kepler-312,19.74741200,0.153000,0.000000,61.34455
3608,Kepler-313 b,Kepler-313,14.97041800,0.125000,0.000000,67.05612
3609,Kepler-313 c,Kepler-313,32.27327300,0.208000,0.000000,67.05612
3610,Kepler-314 b,Kepler-314,2.46106900,0.035000,0.000000,62.01997
3611,Kepler-314 c,Kepler-314,5.96039200,0.064000,0.000000,62.01997
3612,Kepler-315 b,Kepler-315,96.10114100,0.402000,0.000000,62.28221
3613,Kepler-315 c,Kepler-315,265.46933500,0.791000,0.000000,62.28221
3614,Kepler-316 b,Kepler-316,2.24050800,0.027000,0.000000,64.96691
3615,Kepler-316 c,Kepler-316,6.82776600,0.058000,0.000000,64.96691
3616,Kepler-317 b,Kepler-317,5.52424200,0.061000,0.000000,59.08801
3617,Kepler-317 c,Kepler-317,8.77501000,0.083000,0.000000,59.08801
3618,Kepler-318 b,Kepler-318,4.66271500,0.056000,0.000000,65.24580
3619,Kepler-318 c,Kepler-318,11.81500700,0.105000,0.000000,65.24580
3620,Kepler-319 b,Kepler-319,4.36270500,0.051000,0.000000,61.20302
3621,Kepler-319 c,Kepler-319,6.94135700,0.069000,0.000000,61.20302
3622,Kepler-319 d,Kepler-319,31.78192500,0.191000,0.000000,61.20302
3623,Kepler-32 b,Kepler-32,5.90124000,0.050000,0.000000,65.24682
3624,Kepler-32 c,Kepler-32,8.75220000,0.090000,0.000000,65.24682
3625,Kepler-32 d,Kepler-32,22.78020000,0.130000,0.000000,65.24682
3626,Kepler-32 e,Kepler-32,2.89600000,0.033000,0.000000,65.24682
3627,Kepler-32 f,Kepler-32,0.74296000,0.013000,0.000000,65.24682
3628,Kepler-320 b,Kepler-320,8.37155400,0.085000,0.000000,66.21574
3629,Kepler-320 c,Kepler-320,17.93493700,0.142000,0.000000,66.21574
3630,Kepler-321 b,Kepler-321,4.91537900,0.057000,0.000000,64.00627
3631,Kepler-321 c,Kepler-321,13.09392100,0.110000,0.000000,64.00627
3632,Kepler-322 b,Kepler-322,1.65388800,0.027000,0.000000,66.90730
3633,Kepler-322 c,Kepler-322,4.33723400,0.051000,0.000000,66.90730
3634,Kepler-323 b,Kepler-323,1.67832800,0.027780,0.095000,59.07430
3635,Kepler-323 c,Kepler-323,3.55382290,0.045800,0.095000,59.07430
3636,Kepler-324 b,Kepler-324,4.38531500,0.050000,0.000000,71.11765
3637,Kepler-324 c,Kepler-324,51.80561200,0.260000,0.000000,71.11765
3638,Kepler-324 e,Kepler-324,13.97939968,0.107400,0.000000,71.11765
3639,Kepler-325 b,Kepler-325,4.54443900,0.053000,0.000000,70.46231
3640,Kepler-325 c,Kepler-325,12.76217200,0.105000,0.000000,70.46231
3641,Kepler-325 d,Kepler-325,38.71518500,0.220000,0.000000,70.46231
3642,Kepler-326 b,Kepler-326,2.24832900,0.032000,0.000000,65.75301
3643,Kepler-326 c,Kepler-326,4.58035800,0.051000,0.000000,65.75301
3644,Kepler-326 d,Kepler-326,6.76688800,0.066000,0.000000,65.75301
3645,Kepler-327 b,Kepler-327,2.54957500,0.029000,0.000000,64.42727
3646,Kepler-327 c,Kepler-327,5.21233300,0.047000,0.000000,64.42727
3647,Kepler-327 d,Kepler-327,13.96945700,0.090000,0.000000,64.42727
3648,Kepler-328 b,Kepler-328,34.92100000,0.219900,0.000000,59.78410
3649,Kepler-328 c,Kepler-328,71.31200000,0.354000,0.000000,59.78410
3650,Kepler-329 b,Kepler-329,7.41639700,0.061000,0.000000,63.60042
3651,Kepler-329 c,Kepler-329,18.68473700,0.113000,0.000000,63.60042
3652,Kepler-33 b,Kepler-33,5.66793000,0.067700,0.000000,67.09587
3653,Kepler-33 c,Kepler-33,13.17562000,0.118900,0.000000,67.09587
3654,Kepler-33 d,Kepler-33,21.77596000,0.166200,0.000000,67.09587
3655,Kepler-33 e,Kepler-33,31.78440000,0.213800,0.000000,67.09587
3656,Kepler-33 f,Kepler-33,41.02902000,0.253500,0.000000,67.09587
3657,Kepler-330 b,Kepler-330,8.25978000,0.075000,0.000000,66.09922
3658,Kepler-330 c,Kepler-330,15.95538700,0.116000,0.000000,66.09922
3659,Kepler-331 b,Kepler-331,8.45749600,0.065000,0.000000,60.10160
3660,Kepler-331 c,Kepler-331,17.28111000,0.105000,0.000000,60.10160
3661,Kepler-331 d,Kepler-331,32.13432800,0.159000,0.000000,60.10160
3662,Kepler-332 b,Kepler-332,7.62632400,0.070000,0.000000,68.96751
3663,Kepler-332 c,Kepler-332,15.99562200,0.114000,0.000000,68.96751
3664,Kepler-332 d,Kepler-332,34.21154000,0.189000,0.000000,68.96751
3665,Kepler-333 b,Kepler-333,12.55115800,0.087000,0.000000,61.52463
3666,Kepler-333 c,Kepler-333,24.08821000,0.135000,0.000000,61.52463
3667,Kepler-334 b,Kepler-334,5.47031900,0.061000,0.000000,68.58099
3668,Kepler-334 c,Kepler-334,12.75800500,0.107000,0.000000,68.58099
3669,Kepler-334 d,Kepler-334,25.09849000,0.168000,0.000000,68.58099
3670,Kepler-335 b,Kepler-335,6.56233100,0.075000,0.000000,64.73743
3671,Kepler-335 c,Kepler-335,67.84446900,0.356000,0.000000,64.73743
3672,Kepler-336 b,Kepler-336,2.02482300,0.033000,0.000000,62.39577
3673,Kepler-336 c,Kepler-336,9.60000100,0.092000,0.000000,62.39577
3674,Kepler-336 d,Kepler-336,20.67877200,0.154000,0.000000,62.39577
3675,Kepler-337 b,Kepler-337,3.29278100,0.045000,0.000000,67.94647
3676,Kepler-337 c,Kepler-337,9.69320100,0.093000,0.000000,67.94647
3677,Kepler-338 b,Kepler-338,13.72697600,0.117000,0.040000,63.22775
3678,Kepler-338 c,Kepler-338,24.31085600,0.172000,0.030000,63.22775
3679,Kepler-338 d,Kepler-338,44.43101400,0.257000,0.030000,63.22775
3680,Kepler-338 e,Kepler-338,9.34100000,0.089300,0.050000,63.22775
3681,Kepler-339 b,Kepler-339,4.97765600,0.055000,0.000000,68.25084
3682,Kepler-339 c,Kepler-339,6.98805500,0.069000,0.000000,68.25084
3683,Kepler-339 d,Kepler-339,10.55834500,0.091000,0.000000,68.25084
3684,Kepler-34 b,Kepler-34,288.82200000,1.089600,0.182000,63.91157
3685,Kepler-340 b,Kepler-340,14.84438700,0.134000,0.000000,60.02525
3686,Kepler-340 c,Kepler-340,22.82466900,0.178000,0.000000,60.02525
3687,Kepler-341 b,Kepler-341,5.19552800,0.060000,0.000000,64.51963
3688,Kepler-341 c,Kepler-341,8.01041000,0.080000,0.000000,64.51963
3689,Kepler-341 d,Kepler-341,27.66631300,0.182000,0.000000,64.51963
3690,Kepler-341 e,Kepler-341,42.47326900,0.242000,0.000000,64.51963
3691,Kepler-342 b,Kepler-342,15.17031800,0.128000,0.000000,66.86742
3692,Kepler-342 c,Kepler-342,26.23413800,0.185000,0.000000,66.86742
3693,Kepler-342 d,Kepler-342,39.45935700,0.242000,0.000000,66.86742
3694,Kepler-342 e,Kepler-342,1.64422461,0.029300,0.000000,66.86742
3695,Kepler-343 b,Kepler-343,8.96855000,0.088000,0.000000,63.04134
3696,Kepler-343 c,Kepler-343,23.22182000,0.167000,0.000000,63.04134
3697,Kepler-344 b,Kepler-344,21.96394500,0.153000,0.000000,66.54376
3698,Kepler-344 c,Kepler-344,125.59680900,0.488000,0.000000,66.54376
3699,Kepler-345 b,Kepler-345,7.41556300,0.066000,0.000000,65.47106
3700,Kepler-345 c,Kepler-345,9.38742700,0.077000,0.000000,65.47106
3701,Kepler-346 b,Kepler-346,6.51112700,0.071000,0.000000,67.44420
3702,Kepler-346 c,Kepler-346,23.85154900,0.168000,0.000000,67.44420
3703,Kepler-347 b,Kepler-347,12.79836000,0.110000,0.000000,70.14711
3704,Kepler-347 c,Kepler-347,27.32087100,0.183000,0.000000,70.14711
3705,Kepler-347 d,Kepler-347,85.51734400,0.380200,0.000000,70.14711
3706,Kepler-348 b,Kepler-348,7.05677000,0.076000,0.000000,59.89897
3707,Kepler-348 c,Kepler-348,17.26542700,0.138000,0.000000,59.89897
3708,Kepler-349 b,Kepler-349,5.92977800,0.065000,0.000000,64.64992
3709,Kepler-349 c,Kepler-349,12.24762900,0.105000,0.000000,64.64992
3710,Kepler-35 b,Kepler-35,131.45800000,0.603470,0.042000,66.33365
3711,Kepler-350 b,Kepler-350,11.18956200,0.104000,0.000000,61.78021
3712,Kepler-350 c,Kepler-350,17.84900000,0.138500,0.000000,61.78021
3713,Kepler-350 d,Kepler-350,26.13600000,0.178600,0.000000,61.78021
3714,Kepler-351 b,Kepler-351,37.05491900,0.214000,0.000000,64.45609
3715,Kepler-351 c,Kepler-351,57.24809000,0.287000,0.000000,64.45609
3716,Kepler-351 d,Kepler-351,142.54424700,0.517700,0.000000,64.45609
3717,Kepler-352 b,Kepler-352,10.05537000,0.085000,0.000000,64.14255
3718,Kepler-352 c,Kepler-352,16.33299500,0.118000,0.000000,64.14255
3719,Kepler-352 d,Kepler-352,6.88727999,0.065700,0.000000,64.14255
3720,Kepler-353 b,Kepler-353,5.79527800,0.051000,0.000000,61.13424
3721,Kepler-353 c,Kepler-353,8.41089400,0.065000,0.000000,61.13424
3722,Kepler-354 b,Kepler-354,5.47666000,0.054000,0.000000,63.30685
3723,Kepler-354 c,Kepler-354,16.93440200,0.115000,0.000000,63.30685
3724,Kepler-354 d,Kepler-354,24.20984200,0.146000,0.000000,63.30685
3725,Kepler-355 b,Kepler-355,11.03189000,0.102000,0.000000,64.72841
3726,Kepler-355 c,Kepler-355,25.76229400,0.179000,0.000000,64.72841
3727,Kepler-356 b,Kepler-356,4.61269600,0.057000,0.000000,58.41381
3728,Kepler-356 c,Kepler-356,13.12163200,0.115000,0.000000,58.41381
3729,Kepler-357 b,Kepler-357,6.47543400,0.063000,0.000000,64.70123
3730,Kepler-357 c,Kepler-357,16.85837000,0.120000,0.000000,64.70123
3731,Kepler-357 d,Kepler-357,49.49987500,0.246000,0.000000,64.70123
3732,Kepler-358 b,Kepler-358,34.06046700,0.210000,0.000000,68.13716
3733,Kepler-358 c,Kepler-358,83.48836900,0.381000,0.000000,68.13716
3734,Kepler-359 b,Kepler-359,25.56322200,0.178000,0.000000,62.48875
3735,Kepler-359 c,Kepler-359,57.68802000,0.307000,0.000000,62.48875
3736,Kepler-359 d,Kepler-359,77.09569100,0.372000,0.000000,62.48875
3737,Kepler-36 b,Kepler-36,13.86825000,0.115300,0.000000,69.54541
3738,Kepler-36 c,Kepler-36,16.21865000,0.128300,0.000000,69.54541
3739,Kepler-360 b,Kepler-360,3.28967200,0.044000,0.000000,66.53356
3740,Kepler-360 c,Kepler-360,7.18643400,0.075000,0.000000,66.53356
3741,Kepler-361 b,Kepler-361,8.48661600,0.086000,0.000000,65.71024
3742,Kepler-361 c,Kepler-361,55.18802300,0.300000,0.000000,65.71024
3743,Kepler-362 b,Kepler-362,10.32718600,0.087000,0.000000,67.84780
3744,Kepler-362 c,Kepler-362,37.86628100,0.207000,0.000000,67.84780
3745,Kepler-363 b,Kepler-363,3.61456800,0.048000,0.000000,63.70566
3746,Kepler-363 c,Kepler-363,7.54242700,0.079000,0.000000,63.70566
3747,Kepler-363 d,Kepler-363,11.93212500,0.107000,0.000000,63.70566
3748,Kepler-364 b,Kepler-364,25.74571800,0.178000,0.000000,69.90473
3749,Kepler-364 c,Kepler-364,59.98062700,0.312000,0.000000,69.90473
3750,Kepler-365 b,Kepler-365,10.66490300,0.098000,0.000000,68.19890
3751,Kepler-365 c,Kepler-365,17.78412900,0.137000,0.000000,68.19890
3752,Kepler-366 b,Kepler-366,3.28195900,0.045000,0.000000,67.78183
3753,Kepler-366 c,Kepler-366,12.51616000,0.110000,0.000000,67.78183
3754,Kepler-367 b,Kepler-367,37.81572400,0.201000,0.000000,68.42745
3755,Kepler-367 c,Kepler-367,53.57863700,0.253000,0.000000,68.42745
3756,Kepler-368 b,Kepler-368,26.84768000,0.186000,0.000000,65.83516
3757,Kepler-368 c,Kepler-368,72.37933400,0.360000,0.000000,65.83516
3758,Kepler-369 b,Kepler-369,2.73275600,0.030000,0.000000,67.67404
3759,Kepler-369 c,Kepler-369,14.87157200,0.094000,0.000000,67.67404
3760,Kepler-37 b,Kepler-37,13.36702000,0.101900,0.098000,66.69484
3761,Kepler-37 c,Kepler-37,21.30184800,0.139000,0.099000,66.69484
3762,Kepler-37 d,Kepler-37,39.79226220,0.210900,0.100000,66.69484
3763,Kepler-37 e,Kepler-37,51.19600000,0.246000,0.000000,66.69484
3764,Kepler-370 b,Kepler-370,4.57953000,0.054000,0.000000,61.55464
